💝央视频道,#genre#
河南坠子《李娘娘回京》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/2d330553f92481b4c2d0a134d6343df5.mp4
河南坠子《李娘娘回京》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/1f3936809c082d6361132e92754679b7.mp4
河南坠子《李娘娘回京》(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/c7beedc7fa789d18e5d0196f57669aad.mp4
河南坠子《李娘娘回京》(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037326/306b1a4aaf2fb328be480f5228827ac7.mp4
河北梆子《蝴蝶杯》全,http://gcw.bdcdn.shoujiduoduo.com/v/190603/bf7c22286968c6ce5541a8f6159c5ead.mp4
河北梆子《蝴蝶杯》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10041722/db39b7101abcce8bf3314fb5a1829500.mp4
河北梆子《蝴蝶杯》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10041722/d768a75ce4186d8c23b673dda14b0b98.mp4
河北梆子《蝴蝶杯》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10041722/504041207a37f5ae646f291ffb4f4da3.mp4
河北梆子《蝴蝶杯》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10041722/ec93eb40e5c35d69f7860dc1674a22f6.mp4
广西桂剧《思凡》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/8251c2d22361a7c336b5e078a394e6c7.mp4
广西桂剧《秋江》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/85a1ed788d073c64e868cd5b56c1d49a.mp4
广西桂剧《挂画》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/a87d7c1955c312b96d973786fd2d8241.mp4
广西桂剧《跌雪》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/f5afc73233ca868da2730fa2c3cf51f3.mp4
广西桂剧《梁祝》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/03c5bd62a2c6d52905095b1217fa0b69.mp4
广西桂剧《谢瑶环》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/031dc2100ae70d32fe02eae8887f196b.mp4
广西桂剧《马嘶桥》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/0bcc93c2e2f42f3cbee4eee6e2b71118.mp4
广西桂剧《花田错》(上),http://gcw.bdcdn.shoujiduoduo.com/v/181217/1c3e9314225ff42adb1a52a28ffa1580.mp4
广西桂剧《花田错》(下) ,http://gcw.bdcdn.shoujiduoduo.com/v/190611/6165f8c2b00aa8f083b4545e52e7f03f.mp4
广西桂剧《玉堂春》之《药夫》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/0d48b02390a590225af5e2786855cdbe.mp4
广西桂剧《玉堂春》之《托亲讲情》(1),http://gcw.bdcdn.shoujiduoduo.com/v/181217/29ab559e01aed33846682457ffba96a3.mp4
广西桂剧《玉堂春》之《苏三起解》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/1f4dcb06637e6fdabfaf06fb630f2a41.mp4
广西桂剧《玉堂春》之《三司会审》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/3759b25e3406e56e87f5edf4168a6958.mp4
广西桂剧《玉春堂》之《金龙探监》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/dfb1b0aebc9d54e84151cdcb1b687f81.mp4
广西桂剧《红梅惊疯》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/c1355688abe4b965cca3a84ed57fbf3e.mp4
广西桂剧《董洪跌牢》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/f273ab19ce573986a79a317436534af8.mp4
广西桂剧《杨门女将》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/0711c345fa8deaac498ac6750ff49326.mp4
广西桂剧《薛刚哭城》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/ab39d69798c460e239463039be9a2cc6.mp4
广西桂剧《秦琼观阵》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/cb27020aa5cde4fe8f42be4969b06fef.mp4
广西桂剧《木兰从军》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/eb0f7b2f177f95faec9ef6f740893702.mp4
广西桂剧《梅龙戏凤》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/d53a70dc315d19885e2256c72d39ba18.mp4
广西桂剧《开弓吃茶》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/a401dd1783087a7f8fce0278b11907dc.mp4
广西桂剧《昭君出塞》,http://gcw.bdcdn.shoujiduoduo.com/v/181217/6433c40897781b50350c2f60f417ca5a.mp4


💝音乐MTV,#genre#
刀郎经典歌曲7首,https://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4 
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4 
刀郎经典老歌,https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4 
刀郎经典老歌合集,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4 
窗外同桌的你心软雨小芳,https://vdse.bdstatic.com//97183ae857df5213fcfaf0fabc18efc3.mp4 
来生再去YB你梨花飞落雨的秋,https://vdse.bdstatic.com//d5e3237c7ef186217ea1c9b24d58e2ae.mp4 
人间惊鸿客,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4 
涛声依旧雾里看花窗外心雨听心,https://vdse.bdstatic.com//db8ba0fda2aad9cb15aa32887a160f06.mp4 
天路驼铃鸿雁九儿绒花小芳,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4 
驼铃卓玛天边鸿雁天路草原歌曲,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4 
云G迅音,https://vd3.bdstatic.com/mda-mdff1ddczmnfkv4m/720p/h264_cae/1620656958356358252/mda-mdff1ddczmnfkv4m.mp4
杨紫琼-爱似流星,https://vd4.bdstatic.com/mda-nei02hdtnd2c88ci/sc/cae_h264/1652920810425683641/mda-nei02hdtnd2c88ci.mp4
李丽芬-得意的笑,http://vdown.kuwo.cn/resource//t4/22/49/ZAlSw_dVq1Q.mp4
李丽芬-A江山更AMR,http://em.21dtv.com/songs/60007640.mkv
钟镇涛-让一切随风,http://em.21dtv.com/songs/60036211.mkv
黄安-新鸳鸯蝴蝶梦,http://em.21dtv.com/songs/60050985.mkv
BMG全体歌手-123木头人,http://em.21dtv.com/songs/60052907.mkv
石雪峰-如果一切可以重来,https://vd2.bdstatic.com/mda-majhhns1q3ggkdi6/v1-cae/sc/mda-majhhns1q3ggkdi6.mp4
伍佰-一生Z爱的人,http://em.21dtv.com/songs/60053640.mkv
王恰恰-三月里的小雨,https://vd2.bdstatic.com/mda-mgwegh0bzv4cy6cb/1080p/cae_h264/1627727251470197083/mda-mgwegh0bzv4cy6cb.mp4
孟庭苇-真的还是J的,http://em.21dtv.com/songs/60058093.mkv
TWINS-星星月亮太阳,http://em.21dtv.com/songs/60051124.mkv
黎姿-因你真正活过,http://em.21dtv.com/songs/60054205.mkv
郭可盈-有你已经足够,http://em.21dtv.com/songs/60055240.mkv
吴泓君-怨苍天变了心,http://em.21dtv.com/songs/60056176.mkv
苏红-月亮走我也走,http://em.21dtv.com/songs/60056452.mkv
许佳慧-预谋,http://em.21dtv.com/songs/60094687.mkv
许冠杰-印象2002(演唱会),http://em.21dtv.com/songs/60054400.mkv
孙耀威-爱的故事上集,http://em.21dtv.com/songs/60007231.mkv
佚名-月朦胧鸟朦胧,http://em.21dtv.com/songs/60056468.mkv
柳云龙-一生别无所求,http://em.21dtv.com/songs/60086122.mkv
王力宏-一首简单的歌,http://em.21dtv.com/songs/60053684.mkv
萨顶顶-自由行走的花,http://em.21dtv.com/songs/60070271.mkv
彭筝-太想念,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwpai5wUo8ODKhQE.mp4
魏新雨-L人心,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg197E4gUozOqwrwU.mp4
刘珂矣-半壶纱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1K6M5gUo3ruZrwc.mp4
钟小冰-公虾米,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
龙梅子-路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
冷漠杨小曼-A成叹息,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7c3E4gUo5d70hgI.mp4
冷漠-分手,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwsfE4gUokp27lAQ.mp4
张蔷-爱你在心口难开,http://em.21dtv.com/songs/60008040.mkv
云朵-我的楼兰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88K74gUohZWCnwQ.mp4
古皓-爱没有那么美,http://em.21dtv.com/songs/60008311.mkv
草蜢-半点心(国),http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-难得有,http://em.21dtv.com/songs/60076846.mkv
大话西游-一生所爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4
汪小敏-倩女幽魂,http://vod.cctv.cn/cms/2018-10-29/CCTV15_2m_1f111d935a6c4c72bb045e26c4811f53-18334_video_1-001.mp4
含笑-飞天,https://vd4.bdstatic.com/mda-mk8ixtr3eqxbz2v2/sc/cae_h264/1636464928592517726/mda-mk8ixtr3eqxbz2v2.mp4
高胜美-千年等一回,http://vod.cctv.cn/cms/2019-04-22/CCTV15_2m_f7f7c988016a49c28034a4e6e8728116-25557_video_1-001.mp4
邰正宵-999朵玫瑰,http://vod.cctv.cn/cms/2018-11-15/CCTV15_2m_cd005a3728b44a8ba29fd528b967415a-19259_video_1-001.mp4
邰正宵-千纸鹤,http://vod.cctv.cn/cms/2018-09-25/CCTV15_2m_20180925104217992-17354_video_1-001.mp4
易秒英-龙船调,http://vod.cctv.cn/cms/2019-05-28/CCTV15_2m_a5b9668b0b9446cba7d17cc9c504c731-1559022865350_627-001.mp4
AOA-短裤,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239903321355.mp4
BlackPink-Loser(失败者),https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239911732892.mp4
BlackPink-彩排,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239960909980.mp4
蜡笔团-FM,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240147051191.mp4
蜡笔团-星期六晚上,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239805200933.mp4
CLC-Devil(魔鬼),https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239994741288.mp4
追梦者-Breaking Out(爆发),https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239995197198.mp4
追梦者-德扎普,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240232939168.mp4
女孩节-Something,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240031614983.mp4
少女时代-Gee(哇),https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240181363115.mp4
少女时代-狮子心,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240065122134.mp4
少女时代-Oh,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239840536452.mp4
GI-DLE-LATATA,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240186067562.mp4
GI-DLE-Uh-oh,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240187071401.mp4
张多慧-我们不能在一起说话,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240233783820.mp4
蜂蜜爆米花-迪塞奥斯塔,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239894180409.mp4
J.Fla-Senorita(小姐),https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240030505796.mp4
拉布姆-糖,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239916285148.mp4
MAMAMOO-Gogobebe,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240264262344.mp4
Secret-YooHoo,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240056530470.mp4
Sistar-我一个人,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240057078179.mp4
T-ara-无糖的,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240059018784.mp4
ATEEZ-Aurora(曙光),https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240070346911.mp4
烟雨人间,http://mobi.kuwo.cn/tmevideo/tme1257648.mp4 
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257695.mp4 
阿果吉曲,http://mobi.kuwo.cn/tmevideo/tme1257647.mp4 
你的万水千山,http://mobi.kuwo.cn/tmevideo/tme1257697.mp4 
人生如歌,http://mobi.kuwo.cn/tmevideo/tme1257678.mp4 
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4 
作酒,http://mobi.kuwo.cn/tmevideo/tme16186338.mp4 
逃之夭夭,http://mobi.kuwo.cn/tmevideo/tme12155598.mp4 
两个世界,http://mobi.kuwo.cn/tmevideo/tme1932603.mp4 
闽南语歌曲联播,http://mobi.kuwo.cn/tmevideo/tme12155588.mp4 
阿衣莫,http://mobi.kuwo.cn/tmevideo/tme7020227.mp4 
归来是故乡,http://mobi.kuwo.cn/tmevideo/tme1700466.mp4 
叹这一生,http://mobi.kuwo.cn/tmevideo/tme1662018.mp4 
叹这一生,http://mobi.kuwo.cn/tmevideo/tme2033087.mp4 
Z亲的人,http://mobi.kuwo.cn/tmevideo/tme2152057.mp4 
Z亲的人,http://mobi.kuwo.cn/tmevideo/tme1658520.mp4 
醉倾城,http://videosc.kuwo.cn/UAA-4hndfVc5V6DJX0EvslAUBBI=/lhXcbl-l_ujsig79B4Ez5jT7tBNB 
西海,http://vdown.kuwo.cn/resource//t4/6/86/TbCpJTdV4o0.mp4 
得意的笑,http://vdown.kuwo.cn/resource//t4/22/49/ZAlSw_dVq1Q.mp4 
火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4 
2NE1-不能没有人,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240095359203.mp4
2NE1-打开,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239890568711.mp4
放不下你如何放过自己,https://vd3.bdstatic.com/mda-pj4c6e87s0ci3ted/sc/cae_h264/1696501509660065032/mda-pj4c6e87s0ci3ted.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1697641408-0-0-b7f5254969edb250ed51a501418c3a66&bcevod_channel=searchbox_feed&pd=1&cr=2&cd=0&pt=3&logid=0208550516&vid=6049803654467634781&klogid=0208550516&abtest=112954_1-113704_1
放不下你如何放过自己,https://kvideo01.youju.sohu.com/036f4ff8-9d08-489a-bb78-d5964722293e2_0_0.mp4?sign=63e3183888be66d74d48376aad945892&t=1697651953
怀旧音乐,http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
怀旧合集,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
经典合集,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
经典合集2,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
杨丽珍,https://vd2.bdstatic.com/mda-mi1dd05gmhwejdwn/sc/cae_h264/1630576203346678103/mda-mi1dd05gmhwejdwn.mp4
杨丽珍_何物,https://vd2.bdstatic.com/mda-nk3am8nwdgqfy6nh/sc/cae_h264/1667555203921394810/mda-nk3am8nwdgqfy6nh.mp4
杨丽珍_想念你,https://vd2.bdstatic.com/mda-iggwqt9cezpyirjn/sc/mda-iggwqt9cezpyirjn.mp4
梦里水乡,https://vd4.bdstatic.com/mda-mcc5ichr42qg4r1p/720p/h264_cae/1620799161082799399/mda-mcc5ichr42qg4r1p.mp4
酒梦,https://vd4.bdstatic.com/mda-jjbj71ymtth36pvu/sc/mda-jjbj71ymtth36pvu.mp4
月老掉线,https://vd3.bdstatic.com/mda-ndd3ta6xy3x4ybtf/720p/h264_delogo/1649904116948342384/mda-ndd3ta6xy3x4ybtf.mp4
晚风心里吹,https://vd2.bdstatic.com/mda-ndpg29kxui1g1xrj/sc/cae_h264_delogo/1650799724379445533/mda-ndpg29kxui1g1xrj.mp4
九十九步退一步,https://vd2.bdstatic.com/mda-nbk88c8b5d4vsf2m/sc/cae_h264_delogo/1645443281073338534/mda-nbk88c8b5d4vsf2m.mp4
好多倩_夜夜夜漫长,https://vd4.bdstatic.com/mda-mcm1j9nnz5xxyhar/720p/h264_cae/1621016873537262108/mda-mcm1j9nnz5xxyhar.mp4
张杰-星星,https://vd3.bdstatic.com/mda-mcf4jracp0aq1b64/sc/cae_h264/1615836158/mda-mcf4jracp0aq1b64.mp4
小虎队-星星的约会,https://vd2.bdstatic.com/mda-kc3gqfxzi4zgfr2w/sc/mda-kc3gqfxzi4zgfr2w.mp4
想你的时候问月亮,https://vdse.bdstatic.com//ec33a3aaab2aafb34d5816962f2a5ae5.mp4
刀郎-守候在凌晨两点的伤心秀吧,https://vd3.bdstatic.com/mda-ierq2z9f1exw934e/logo/hd/mda-ierq2z9f1exw934e.mp4
刀郎-手心里的,https://vd4.bdstatic.com/mda-kj18fhzhecfm9trb/hd/mda-kj18fhzhecfm9trb.mp4
杨紫琼_爱似流星,https://vd4.bdstatic.com/mda-nei02hdtnd2c88ci/sc/cae_h264/1652920810425683641/mda-nei02hdtnd2c88ci.mp4
沉默是金,https://vd3.bdstatic.com/mda-mh05cp7e5775a9z2/sc/cae_h264/1627790223084175256/mda-mh05cp7e5775a9z2.mp4
伤心的酒吧,https://vd2.bdstatic.com/mda-mhtaxwen3yutpdku/sc/cae_h264/1630136866503133016/mda-mhtaxwen3yutpdku.mp4
西海,https://vd2.bdstatic.com/mda-jf9c1fkgucw29pg8/sc/mda-jf9c1fkgucw29pg8.mp4
暗里着迷-亮声,https://vd2.bdstatic.com/mda-nj0ahm6t2ib5n2jy/720p/h264/1664610158927030550/mda-nj0ahm6t2ib5n2jy.mp4
只要你还需要我,https://vd2.bdstatic.com/mda-ndi3uvmd0qrjvgps/sc/cae_h264_delogo/1650337256524390613/mda-ndi3uvmd0qrjvgps.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
草蜢-失L阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢-森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
陈慧娴-孤单背影,http://vodcdn.video.taobao.com/oss/ali-video/092bc3fac8ea013544a1dda61de41e58/video.m3u8
陈慧娴-归来吧,http://vodcdn.video.taobao.com/oss/ali-video/c89589fd5809cf6e2f1a4d7a52023733/video.m3u8
陈慧娴-红茶馆,http://vodcdn.video.taobao.com/oss/ali-video/22ecb463b2e44875b1fa78090d0ffd4e/1460015776/video.m3u8.m3u8
陈慧娴-千千阙歌,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
陈慧娴-人生何处不相逢,http://vodcdn.video.taobao.com/oss/ali-video/e45ed62546d055938577994f0c16d2e0/video.m3u8
陈慧娴-跳舞街,http://vodcdn.video.taobao.com/oss/ali-video/5e463c16339f3dd6839e6a7d2074915c/video.m3u8
陈明真-百万个吻,http://vodcdn.video.taobao.com/oss/ali-video/0c66aff1e198e944fb0460172d33d780/video.m3u8
陈明真-变心的翅膀,http://vodcdn.video.taobao.com/oss/ali-video/e18dd3abfada11fb6faf26a521084343/video.m3u8
陈明真-债,http://vodcdn.video.taobao.com/oss/ali-video/99c8f1df6d5686d99e4adc1e6caed7b7/video.m3u8
陈倩倩-婴儿,http://vodcdn.video.taobao.com/oss/ali-video/4fc8d043456c092c392483bd293d0ee3/video.m3u8
光良-第一次,http://vodcdn.video.taobao.com/oss/ali-video/fe68ff471420aaefcb3a7f4f413ad3f4/video.m3u8
梁朝伟-一天一天AL,http://vodcdn.video.taobao.com/oss/ali-video/d8c74bd184d05f8cf1cbd4bbd7307f79/video.m3u8
梁静茹-勇气,http://vodcdn.video.taobao.com/oss/ali-video/f501ffc81da040099b17fb1db30b92fe/1462937648/video.m3u8.m3u8
吕方-多爱你一天,http://vodcdn.video.taobao.com/oss/ali-video/dcd97358c3e72377932aa883727320f9/video.m3u8
毛宁/杨钰莹-心雨,http://vodcdn.video.taobao.com/oss/ali-video/0191a1eb6017684a3641a51d32c9633a/video.m3u8
毛宁-晚秋,http://vodcdn.video.taobao.com/oss/ali-video/95751adaad64e6ca860b18f4855cd94d/video.m3u8
孟庭苇-红雨,http://vodcdn.video.taobao.com/oss/ali-video/a816f01838e07c4dac5f8612331bca63/video.m3u8
孟庭苇-没有节,http://vodcdn.video.taobao.com/oss/ali-video/c041d5ed45716d7d73233244b528eed6/video.m3u8
孟庭苇-你究竟有多少个好妹妹,http://vodcdn.video.taobao.com/oss/ali-video/dfb07cbdd8435d48cb1e6691122d8d85/video.m3u8
孟庭苇-你看你看月亮的脸,http://vodcdn.video.taobao.com/oss/ali-video/6e098f7b47614885845efb7a45998eb1/1465875165/video.m3u8.m3u8
孟庭苇-无声的雨,http://vodcdn.video.taobao.com/oss/ali-video/d404a897abb4526c94bb5f72dc566952/video.m3u8
彭佳慧-回味,http://vodcdn.video.taobao.com/oss/ali-video/6801f707771eacdb5264f8bb20e4d599/video.m3u8
彭佳慧-无法割舍,http://vodcdn.video.taobao.com/oss/ali-video/8be8f7d28d4f2c7ce759d431f0d3181b/video.m3u8
裘正海-爱你十分七分,http://vodcdn.video.taobao.com/oss/ali-video/6ad63af2dc4b244d0dc773b2004374c3/video.m3u8
任齐贤-心太软,http://vodcdn.video.taobao.com/oss/ali-video/1675208d8b5f0f0d8ce09236f4068dfe/video.m3u8
王菲-如风,http://vodcdn.video.taobao.com/oss/ali-video/f176658a3f974aecd5ce3df456092835/video.m3u8
王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
王麟-伤不起,http://vodcdn.video.taobao.com/oss/ali-video/1e3633ff1c3a525e148968b45c18f780/video.m3u8
巫启贤-太傻,http://vodcdn.video.taobao.com/oss/ali-video/e6f2953419f904065dc2ce38efc85515/video.m3u8
巫启贤-只因你伤心,http://vodcdn.video.taobao.com/oss/ali-video/c28acbe36530da595b04161855bba004/video.m3u8
辛晓琪-俩俩相忘,http://vodcdn.video.taobao.com/oss/ali-video/6b406c70e3007a5c66a2085c39b13d80/video.m3u8
辛晓琪-领悟,http://vodcdn.video.taobao.com/oss/ali-video/2a4e61d4bba6b712bd5638fd508e85a5/video.m3u8
辛晓琪-味道,http://vodcdn.video.taobao.com/oss/ali-video/ce005204d02a88cfac474f1583f08add/video.m3u8
许茹芸-不爱我放了我,http://vodcdn.video.taobao.com/oss/ali-video/b0f458650135c68f1b88ea7667eec629/video.m3u8
许茹芸-独角戏,http://vodcdn.video.taobao.com/oss/ali-video/5333f389ce940d0a2c1dd6090927746c/video.m3u8
许茹芸-海,http://vodcdn.video.taobao.com/oss/ali-video/76fe6eb28aee716783f2a47ba8a15e5a/video.m3u8
许茹芸-如果云知道,http://vodcdn.video.taobao.com/oss/ali-video/fd87aea7bc293a5930b8a64c752df476/video.m3u8
许茹芸-我依然爱你,http://vodcdn.video.taobao.com/oss/ali-video/4c4ec12e6efa0d76e5a269ac05ea394e/video.m3u8
杨曼-9999滴眼,http://vodcdn.video.taobao.com/oss/ali-video/f6d027835c0e8f72d3c74379b86fb696/video.m3u8
杨钰莹-等你一万年,http://vodcdn.video.taobao.com/oss/ali-video/e1e0b88e5c6d40d7176f353d41aac985/video.m3u8
杨钰莹-轻轻告诉你,http://vodcdn.video.taobao.com/oss/ali-video/1905c60363f40cea52f342ec59132da0/video.m3u8
杨钰莹-我不想说,http://vodcdn.video.taobao.com/oss/ali-video/cc97a07de2cac88c025590ef874253fc/video.m3u8
叶倩文-曾经心痛,http://vodcdn.video.taobao.com/oss/ali-video/0ea34400f2502a94ee14aea506e0042b/video.m3u8
叶倩文-伤逝,http://vodcdn.video.taobao.com/oss/ali-video/9f6ad7cd057bc2cf21d1c5a6cc57eed7/video.m3u8
张惠妹-别在伤口撒盐,http://vodcdn.video.taobao.com/oss/ali-video/5997fdd5c8b241b7b2995ae6da3bc8f8/1458294379/video.m3u8.m3u8
张学友-一颗不变心,http://vodcdn.video.taobao.com/oss/ali-video/1dcf180669ab98697e49c4c9b5f76cd7/video.m3u8
张学友-只想一生跟你走,http://vodcdn.video.taobao.com/oss/ali-video/7f567e1159256a099f3de8f1fdda2db0/video.m3u8
周华健-风雨无阻,http://vodcdn.video.taobao.com/oss/ali-video/8d77795bdc63d87125ba47f993e0bfb4/video.m3u8
周华健-朋友,http://vodcdn.video.taobao.com/oss/ali-video/6079de4355c45a42073ead75954c1b2f/video.m3u8
周慧敏-换深,http://vodcdn.video.taobao.com/oss/ali-video/aa07f0b5c8a36740b3bee03d69a4116c/video.m3u8
Girls Gone Wild,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjd2w4gUou--ljQE.mp4
别知己,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9sG2-AUo4MTLmAQ.mp4
不一样的美,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmfvL9QUolKvHtQE.mp4
草原哥哥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg26rA4gUou4uf7AU.mp4
成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
闯天涯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsZ-V4gUo8dCz8wE.mp4
等到山花开,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
歌在飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4XG4gUo2IDXsAM.mp4
公虾米,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
韩国舞曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
韩国舞曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
后来,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
火红的萨日朗,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnaLV4gUop5aBpQY.mp4
火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
火辣辣的,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4
金泫雅,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyt_s4gUolOCslAQ.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
